,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,n_features,rank_n_features,features
0,0.6923076923076923,0.8076923076923077,0.9230769230769231,0.8461538461538461,0.8846153846153846,0.8307692307692308,0.07919715493066924,502,0.9903846153846154,0.9615384615384616,0.9615384615384616,0.9711538461538461,0.9711538461538461,0.9711538461538461,0.010533126105868582,136,0.009559202194213866,0.00023433421694058257,0.0006367683410644532,4.93169046986998e-05,12,106,"[ True  True  True  True  True False False  True False False  True  True
 False  True False  True False False  True  True False False]"
1,0.8076923076923077,0.8076923076923077,0.9615384615384616,0.7692307692307693,0.9615384615384616,0.8615384615384615,0.08284868934053083,277,0.9903846153846154,0.9615384615384616,0.9903846153846154,0.9807692307692307,0.9519230769230769,0.975,0.0156231507781461,7,0.010596513748168945,0.0006916683649473796,0.000655364990234375,9.130645947237808e-05,16,595,"[ True  True  True  True  True  True False  True False  True  True False
 False  True False  True  True  True  True False  True  True]"
2,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8846153846153846,0.8307692307692307,0.07133552688842851,513,0.9903846153846154,0.9326923076923077,0.9807692307692307,0.9423076923076923,0.9423076923076923,0.9576923076923076,0.02323662687229726,546,0.009861946105957031,0.00028710087713227966,0.000679779052734375,3.503938826860192e-05,11,51,"[False  True False  True  True False  True False False  True  True  True
 False False False  True False  True  True False  True False]"
3,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8153846153846154,0.07844645405527363,567,0.9711538461538461,0.9134615384615384,0.9711538461538461,0.9519230769230769,0.9326923076923077,0.948076923076923,0.02242673805709731,595,0.00972123146057129,0.000514485758241465,0.000635528564453125,4.5959681786546434e-05,11,51,"[False  True  True False False  True  True False False False  True  True
 False False  True False  True  True  True False  True False]"
4,0.7307692307692307,0.7692307692307693,0.6923076923076923,0.7307692307692307,0.7307692307692307,0.7307692307692308,0.024325212770526013,609,0.9230769230769231,0.9519230769230769,0.875,0.9326923076923077,0.9519230769230769,0.9269230769230768,0.02826334318595973,609,0.009711027145385742,0.0018379970410559415,0.0007149219512939453,0.00011504733824527167,7,4,"[False False False  True False False False  True  True False  True False
 False False False False  True  True False False  True False]"
5,0.7307692307692307,0.8076923076923077,0.8846153846153846,0.7692307692307693,0.8461538461538461,0.8076923076923077,0.05439282932204211,588,0.9711538461538461,0.9326923076923077,0.9230769230769231,0.9519230769230769,0.9615384615384616,0.948076923076923,0.017833881722107103,595,0.015831947326660156,0.0005658516276432456,0.0008485794067382812,0.00010828807036717265,15,555,"[False False False  True  True  True  True False  True  True  True  True
  True  True  True  True False False  True  True False  True]"
6,0.8076923076923077,0.7692307692307693,0.9230769230769231,0.6538461538461539,0.8461538461538461,0.8,0.08904489925223251,596,0.9903846153846154,0.9519230769230769,0.9615384615384616,0.9711538461538461,0.9519230769230769,0.9653846153846153,0.014390989949130573,338,0.01264185905456543,0.0023036333392457723,0.0007043361663818359,9.100501812552093e-05,11,51,"[False False False  True False False  True False False False  True  True
 False  True False  True  True  True  True False  True  True]"
7,0.8076923076923077,0.7692307692307693,0.9230769230769231,0.6923076923076923,0.8846153846153846,0.8153846153846154,0.08213137116947163,567,0.9903846153846154,0.9326923076923077,0.9230769230769231,0.9615384615384616,0.9326923076923077,0.9480769230769232,0.024777112936009857,593,0.01379389762878418,0.0028935991601616415,0.00069580078125,9.123137320146673e-05,12,106,"[False False  True  True False False  True  True  True False  True False
 False False False  True  True  True  True False  True  True]"
8,0.8461538461538461,0.7692307692307693,0.8846153846153846,0.7307692307692307,0.8846153846153846,0.823076923076923,0.06249260311258431,541,0.9903846153846154,0.9615384615384616,0.9519230769230769,0.9615384615384616,0.9519230769230769,0.9634615384615385,0.014131671592979903,468,0.01423182487487793,0.0027631835273504352,0.0005907058715820312,0.00010035792193503632,13,251,"[ True False  True  True False  True  True False False False  True  True
  True False False False  True  True  True False  True  True]"
9,0.8846153846153846,0.7307692307692307,0.8846153846153846,0.7692307692307693,0.8846153846153846,0.8307692307692307,0.06705998374677959,513,0.9711538461538461,0.9230769230769231,0.9615384615384616,0.9711538461538461,0.9423076923076923,0.9538461538461538,0.018644922528524326,576,0.010698223114013672,0.0002322164942620539,0.00059356689453125,1.4336551456109102e-05,10,23,"[ True  True  True  True False  True False  True  True False False  True
  True False False False False False False False False  True]"
10,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.7307692307692307,0.9615384615384616,0.8461538461538461,0.08770580193070295,417,0.9807692307692307,0.9615384615384616,0.9711538461538461,0.9807692307692307,0.9519230769230769,0.9692307692307691,0.011213369028548649,241,0.011648130416870118,0.00013013098342131102,0.0005963802337646485,1.9826680320386116e-05,15,555,"[ True  True False  True False False  True  True False  True  True  True
  True  True  True False  True  True  True False  True False]"
11,0.7692307692307693,0.8461538461538461,0.8846153846153846,0.8076923076923077,0.8846153846153846,0.8384615384615384,0.044853476114194595,472,0.9807692307692307,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9519230769230769,0.9711538461538461,0.01216260638526299,136,0.011658763885498047,0.0026206411148546427,0.0006606101989746094,0.00011897124364943606,14,366,"[ True  True False  True  True  True  True False  True  True False  True
 False False  True False  True False  True False  True  True]"
12,0.8846153846153846,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8538461538461538,0.08565791327430805,360,0.9807692307692307,0.9615384615384616,0.9711538461538461,0.9711538461538461,0.9519230769230769,0.9673076923076923,0.009805806756909202,263,0.014024925231933594,0.002615876304201476,0.0006923675537109375,0.0001008061270577295,15,555,"[ True False False  True False  True  True False False  True  True  True
  True  True  True  True  True  True False  True False  True]"
13,0.8076923076923077,0.8076923076923077,0.8846153846153846,0.8076923076923077,0.8461538461538461,0.8307692307692307,0.030769230769230747,513,0.9903846153846154,0.9326923076923077,0.9326923076923077,0.9615384615384616,0.9423076923076923,0.951923076923077,0.02192645048267574,583,0.011860179901123046,0.0018883175459831385,0.0007749080657958984,0.00012033440832800851,6,2,"[False False False False False False  True False False  True False False
 False False False False False  True  True  True  True False]"
14,0.8076923076923077,0.8076923076923077,0.9230769230769231,0.7692307692307693,0.7307692307692307,0.8076923076923077,0.06435846357954429,588,0.9711538461538461,0.9326923076923077,0.9615384615384616,0.9519230769230769,0.9519230769230769,0.9538461538461538,0.012756249193674614,576,0.010676383972167969,0.0026482508580718033,0.0006606578826904297,0.000135714004039529,7,4,"[False False False False False False  True False False  True False False
 False  True  True  True False False  True False  True False]"
15,0.8076923076923077,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.8076923076923077,0.8153846153846154,0.07457969011409739,567,0.9807692307692307,0.9326923076923077,0.9711538461538461,0.9615384615384616,0.9423076923076923,0.9576923076923076,0.01783388172210711,546,0.009801769256591797,0.00022340910385254222,0.0005591869354248047,1.714201397723778e-05,15,555,"[False  True  True  True  True False False False False  True  True  True
  True  True  True  True  True  True False False  True  True]"
16,0.7692307692307693,0.8461538461538461,0.8846153846153846,0.8076923076923077,0.7692307692307693,0.8153846153846154,0.04485347611419459,567,0.9423076923076923,0.9519230769230769,0.9326923076923077,0.9519230769230769,0.9615384615384616,0.948076923076923,0.009805806756909197,595,0.008383750915527344,0.000233452918001174,0.0005795955657958984,4.414930161097803e-05,7,4,"[ True False False False  True False False False  True False  True  True
 False False  True False False False False  True False False]"
17,0.6923076923076923,0.8076923076923077,0.9230769230769231,0.8076923076923077,0.8846153846153846,0.823076923076923,0.07919715493066924,541,0.9807692307692307,0.9711538461538461,0.9519230769230769,0.9711538461538461,0.9615384615384616,0.9673076923076923,0.009805806756909202,263,0.01325531005859375,0.0027303482383603745,0.0007007598876953125,0.00011378002067229618,13,251,"[ True False  True  True  True  True  True False False False False  True
 False False False  True  True  True  True  True  True False]"
18,0.8076923076923077,0.8076923076923077,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8153846153846154,0.07457969011409739,567,0.9903846153846154,0.9423076923076923,0.9711538461538461,0.9903846153846154,0.9711538461538461,0.973076923076923,0.017625291134445557,32,0.012052154541015625,0.0025181629313785815,0.0006696701049804688,0.00015318347507807905,16,595,"[ True  True False  True  True  True False  True False False False False
  True  True  True  True  True  True  True  True  True  True]"
19,0.7692307692307693,0.7307692307692307,0.8461538461538461,0.7307692307692307,0.7307692307692307,0.7615384615384616,0.044853476114194636,605,0.9038461538461539,0.9423076923076923,0.9423076923076923,0.9519230769230769,0.9423076923076923,0.9365384615384615,0.016764995936694883,605,0.012607240676879882,0.0025945874571703716,0.0007076740264892578,0.00011072169081283132,7,4,"[False False  True  True False False  True False False False  True False
 False False  True False  True False False  True False False]"
20,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.8,0.07844645405527362,596,0.9807692307692307,0.9615384615384616,0.9423076923076923,0.9519230769230769,0.9423076923076923,0.9557692307692308,0.01439098994913054,568,0.011634159088134765,0.002927551363104265,0.0007416725158691407,0.0002410226422356337,12,106,"[False  True  True False False False  True  True False  True False  True
 False  True  True  True  True  True False False False  True]"
21,0.8461538461538461,0.7692307692307693,0.8846153846153846,0.6923076923076923,0.8846153846153846,0.8153846153846154,0.07457969011409736,567,0.9903846153846154,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9711538461538461,0.976923076923077,0.009805806756909197,2,0.01434640884399414,0.001842444815941275,0.0008013725280761718,0.00016193163828625402,12,106,"[ True False  True False  True False  True False False False  True False
  True False  True  True  True  True  True False False  True]"
